,Country,Product,Month,Reference,Proposal,Error
8889,India,FreshFusion Detergent,Oct2004,0,0.0,0.0
8890,India,FreshFusion Detergent,Nov2004,0,0.0,0.0
8891,India,FreshFusion Detergent,Dec2004,0,0.0,0.0
8892,India,CleanSlate Stain Remover,Jan2004,0,0.0,0.0
8893,India,CleanSlate Stain Remover,Feb2004,0,0.0,0.0
8894,India,CleanSlate Stain Remover,Mar2004,0,0.0,0.0
8895,India,CleanSlate Stain Remover,Apr2004,0,0.0,0.0
8896,India,CleanSlate Stain Remover,May2004,0,0.0,0.0
8897,India,CleanSlate Stain Remover,Jun2004,0,0.0,0.0
8898,India,CleanSlate Stain Remover,Jul2004,0,0.0,0.0
8899,India,CleanSlate Stain Remover,Aug2004,0,0.0,0.0
8900,India,CleanSlate Stain Remover,Sep2004,0,0.0,0.0
8901,India,CleanSlate Stain Remover,Oct2004,0,0.0,0.0
8902,India,CleanSlate Stain Remover,Nov2004,0,0.0,0.0
8903,India,CleanSlate Stain Remover,Dec2004,0,0.0,0.0
8904,India,SoothingSoft Fabric Softener,Jan2004,0,0.0,0.0
8905,India,SoothingSoft Fabric Softener,Feb2004,0,0.0,0.0
8906,India,SoothingSoft Fabric Softener,Mar2004,0,0.0,0.0
8907,India,SoothingSoft Fabric Softener,Apr2004,0,0.0,0.0
8908,India,SoothingSoft Fabric Softener,May2004,0,0.0,0.0
8909,India,SoothingSoft Fabric Softener,Jun2004,0,0.0,0.0
8910,India,SoothingSoft Fabric Softener,Jul2004,0,0.0,0.0
8911,India,SoothingSoft Fabric Softener,Aug2004,0,0.0,0.0
8912,India,SoothingSoft Fabric Softener,Sep2004,0,0.0,0.0
8913,India,SoothingSoft Fabric Softener,Oct2004,0,0.0,0.0
8914,India,SoothingSoft Fabric Softener,Nov2004,0,0.0,0.0
8915,India,SoothingSoft Fabric Softener,Dec2004,0,0.0,0.0
8916,India,BrightBreeze Whitening Booster,Jan2004,0,0.0,0.0
8917,India,BrightBreeze Whitening Booster,Feb2004,0,0.0,0.0
8918,India,BrightBreeze Whitening Booster,Mar2004,0,0.0,0.0
8919,India,BrightBreeze Whitening Booster,Apr2004,0,0.0,0.0
8920,India,BrightBreeze Whitening Booster,May2004,0,0.0,0.0
8921,India,BrightBreeze Whitening Booster,Jun2004,0,0.0,0.0
8922,India,BrightBreeze Whitening Booster,Jul2004,0,0.0,0.0
8923,India,BrightBreeze Whitening Booster,Aug2004,0,0.0,0.0
8924,India,BrightBreeze Whitening Booster,Sep2004,0,0.0,0.0
8925,India,BrightBreeze Whitening Booster,Oct2004,0,0.0,0.0
8926,India,BrightBreeze Whitening Booster,Nov2004,0,0.0,0.0
8927,India,BrightBreeze Whitening Booster,Dec2004,0,0.0,0.0
8928,India,DelicateDew Sensitive Wash,Jan2004,0,0.0,0.0
8929,India,DelicateDew Sensitive Wash,Feb2004,0,0.0,0.0
8930,India,DelicateDew Sensitive Wash,Mar2004,0,0.0,0.0
8931,India,DelicateDew Sensitive Wash,Apr2004,0,0.0,0.0
8932,India,DelicateDew Sensitive Wash,May2004,0,0.0,0.0
8933,India,DelicateDew Sensitive Wash,Jun2004,0,0.0,0.0
8934,India,DelicateDew Sensitive Wash,Jul2004,0,0.0,0.0
8935,India,DelicateDew Sensitive Wash,Aug2004,0,0.0,0.0
8936,India,DelicateDew Sensitive Wash,Sep2004,0,0.0,0.0
8937,India,DelicateDew Sensitive Wash,Oct2004,0,0.0,0.0
8938,India,DelicateDew Sensitive Wash,Nov2004,0,0.0,0.0
8939,India,DelicateDew Sensitive Wash,Dec2004,0,0.0,0.0
8940,India,SparklingClean All-Purpose Cleaner,Jan2004,0,0.0,0.0
8941,India,SparklingClean All-Purpose Cleaner,Feb2004,0,0.0,0.0
8942,India,SparklingClean All-Purpose Cleaner,Mar2004,0,0.0,0.0
8943,India,SparklingClean All-Purpose Cleaner,Apr2004,0,0.0,0.0
8944,India,SparklingClean All-Purpose Cleaner,May2004,0,0.0,0.0
8945,India,SparklingClean All-Purpose Cleaner,Jun2004,0,0.0,0.0
8946,India,SparklingClean All-Purpose Cleaner,Jul2004,0,0.0,0.0
8947,India,SparklingClean All-Purpose Cleaner,Aug2004,0,0.0,0.0
8948,India,SparklingClean All-Purpose Cleaner,Sep2004,0,0.0,0.0
8949,India,SparklingClean All-Purpose Cleaner,Oct2004,0,0.0,0.0
8950,India,SparklingClean All-Purpose Cleaner,Nov2004,0,0.0,0.0
8951,India,SparklingClean All-Purpose Cleaner,Dec2004,0,0.0,0.0
8952,India,FreshFold Fabric Refresher,Jan2004,0,0.0,0.0
8953,India,FreshFold Fabric Refresher,Feb2004,0,0.0,0.0
8954,India,FreshFold Fabric Refresher,Mar2004,0,0.0,0.0
8955,India,FreshFold Fabric Refresher,Apr2004,0,0.0,0.0
8956,India,FreshFold Fabric Refresher,May2004,0,0.0,0.0
8957,India,FreshFold Fabric Refresher,Jun2004,0,0.0,0.0
8958,India,FreshFold Fabric Refresher,Jul2004,0,0.0,0.0
8959,India,FreshFold Fabric Refresher,Aug2004,0,0.0,0.0
8960,India,FreshFold Fabric Refresher,Sep2004,0,0.0,0.0
8961,India,FreshFold Fabric Refresher,Oct2004,0,0.0,0.0
8962,India,FreshFold Fabric Refresher,Nov2004,0,0.0,0.0
8963,India,FreshFold Fabric Refresher,Dec2004,0,0.0,0.0
8964,India,RadiantRinse Color Protector,Jan2004,0,0.0,0.0
8965,India,RadiantRinse Color Protector,Feb2004,0,0.0,0.0
8966,India,RadiantRinse Color Protector,Mar2004,0,0.0,0.0
8967,India,RadiantRinse Color Protector,Apr2004,0,0.0,0.0
8968,India,RadiantRinse Color Protector,May2004,0,0.0,0.0
8969,India,RadiantRinse Color Protector,Jun2004,0,0.0,0.0
8970,India,RadiantRinse Color Protector,Jul2004,0,0.0,0.0
8971,India,RadiantRinse Color Protector,Aug2004,0,0.0,0.0
8972,India,RadiantRinse Color Protector,Sep2004,0,0.0,0.0
8973,India,RadiantRinse Color Protector,Oct2004,0,0.0,0.0
8974,India,RadiantRinse Color Protector,Nov2004,0,0.0,0.0
8975,India,RadiantRinse Color Protector,Dec2004,0,0.0,0.0
8976,India,EasyWash Laundry Detergent,Jan2004,1440,263.0,962.0340277777777
8977,India,EasyWash Laundry Detergent,Feb2004,1449,1028.0,122.31953071083505
8978,India,EasyWash Laundry Detergent,Mar2004,1478,1478.0,0.0
8979,India,EasyWash Laundry Detergent,Apr2004,1359,0.0,1359.0
8980,India,EasyWash Laundry Detergent,May2004,1514,1514.0,0.0
8981,India,EasyWash Laundry Detergent,Jun2004,1459,1459.0,0.0
8982,India,EasyWash Laundry Detergent,Jul2004,1370,1370.0,0.0
8983,India,EasyWash Laundry Detergent,Aug2004,1533,1533.0,0.0
8984,India,EasyWash Laundry Detergent,Sep2004,1430,1430.0,0.0
8985,India,EasyWash Laundry Detergent,Oct2004,1525,398.0,832.8714754098361
8986,India,EasyWash Laundry Detergent,Nov2004,1570,1570.0,0.0
8987,India,EasyWash Laundry Detergent,Dec2004,1387,0.0,1387.0
8988,India,SmellSational Odor Eliminator,Jan2004,0,0.0,0.0
8989,India,SmellSational Odor Eliminator,Feb2004,0,0.0,0.0
8990,India,SmellSational Odor Eliminator,Mar2004,0,0.0,0.0
8991,India,SmellSational Odor Eliminator,Apr2004,0,0.0,0.0
8992,India,SmellSational Odor Eliminator,May2004,0,0.0,0.0
8993,India,SmellSational Odor Eliminator,Jun2004,0,0.0,0.0
8994,India,SmellSational Odor Eliminator,Jul2004,0,0.0,0.0
8995,India,SmellSational Odor Eliminator,Aug2004,0,0.0,0.0
8996,India,SmellSational Odor Eliminator,Sep2004,0,0.0,0.0
8997,India,SmellSational Odor Eliminator,Oct2004,0,0.0,0.0
8998,India,SmellSational Odor Eliminator,Nov2004,0,0.0,0.0
8999,India,SmellSational Odor Eliminator,Dec2004,0,0.0,0.0
9000,India,LittleLullaby Diaper Cream,Jan2004,0,0.0,0.0
9001,India,LittleLullaby Diaper Cream,Feb2004,0,0.0,0.0
9002,India,LittleLullaby Diaper Cream,Mar2004,0,0.0,0.0
9003,India,LittleLullaby Diaper Cream,Apr2004,0,0.0,0.0
9004,India,LittleLullaby Diaper Cream,May2004,0,0.0,0.0
9005,India,LittleLullaby Diaper Cream,Jun2004,0,0.0,0.0
9006,India,LittleLullaby Diaper Cream,Jul2004,0,0.0,0.0
9007,India,LittleLullaby Diaper Cream,Aug2004,0,0.0,0.0
9008,India,LittleLullaby Diaper Cream,Sep2004,0,0.0,0.0
9009,India,LittleLullaby Diaper Cream,Oct2004,0,0.0,0.0
9010,India,LittleLullaby Diaper Cream,Nov2004,0,0.0,0.0
9011,India,LittleLullaby Diaper Cream,Dec2004,0,0.0,0.0
9012,India,SoothingSerenity Baby Oil,Jan2004,0,0.0,0.0
9013,India,SoothingSerenity Baby Oil,Feb2004,0,0.0,0.0
9014,India,SoothingSerenity Baby Oil,Mar2004,0,0.0,0.0
9015,India,SoothingSerenity Baby Oil,Apr2004,0,0.0,0.0
9016,India,SoothingSerenity Baby Oil,May2004,0,0.0,0.0
9017,India,SoothingSerenity Baby Oil,Jun2004,0,0.0,0.0
9018,India,SoothingSerenity Baby Oil,Jul2004,0,0.0,0.0
9019,India,SoothingSerenity Baby Oil,Aug2004,0,0.0,0.0
9020,India,SoothingSerenity Baby Oil,Sep2004,0,0.0,0.0
9021,India,SoothingSerenity Baby Oil,Oct2004,0,0.0,0.0
9022,India,SoothingSerenity Baby Oil,Nov2004,0,0.0,0.0
9023,India,SoothingSerenity Baby Oil,Dec2004,0,0.0,0.0
9024,India,CalmingClean Bath Time Wash,Jan2004,0,0.0,0.0
9025,India,CalmingClean Bath Time Wash,Feb2004,0,0.0,0.0
9026,India,CalmingClean Bath Time Wash,Mar2004,0,0.0,0.0
9027,India,CalmingClean Bath Time Wash,Apr2004,0,0.0,0.0
9028,India,CalmingClean Bath Time Wash,May2004,0,0.0,0.0
9029,India,CalmingClean Bath Time Wash,Jun2004,0,0.0,0.0
9030,India,CalmingClean Bath Time Wash,Jul2004,0,0.0,0.0
9031,India,CalmingClean Bath Time Wash,Aug2004,0,0.0,0.0
9032,India,CalmingClean Bath Time Wash,Sep2004,0,0.0,0.0
9033,India,CalmingClean Bath Time Wash,Oct2004,0,0.0,0.0
9034,India,CalmingClean Bath Time Wash,Nov2004,0,0.0,0.0
9035,India,CalmingClean Bath Time Wash,Dec2004,0,0.0,0.0
9036,India,FreshFusion Diaper Rash Remedy,Jan2004,741,741.0,0.0
9037,India,FreshFusion Diaper Rash Remedy,Feb2004,752,752.0,0.0
9038,India,FreshFusion Diaper Rash Remedy,Mar2004,765,765.0,0.0
9039,India,FreshFusion Diaper Rash Remedy,Apr2004,811,811.0,0.0
9040,India,FreshFusion Diaper Rash Remedy,May2004,820,820.0,0.0
9041,India,FreshFusion Diaper Rash Remedy,Jun2004,811,811.0,0.0
9042,India,FreshFusion Diaper Rash Remedy,Jul2004,738,738.0,0.0
9043,India,FreshFusion Diaper Rash Remedy,Aug2004,779,779.0,0.0
9044,India,FreshFusion Diaper Rash Remedy,Sep2004,721,721.0,0.0
9045,India,FreshFusion Diaper Rash Remedy,Oct2004,771,771.0,0.0
9046,India,FreshFusion Diaper Rash Remedy,Nov2004,742,742.0,0.0
9047,India,FreshFusion Diaper Rash Remedy,Dec2004,800,800.0,0.0
9048,India,PurePore Baby Lotion,Jan2004,822,822.0,0.0
9049,India,PurePore Baby Lotion,Feb2004,799,799.0,0.0
9050,India,PurePore Baby Lotion,Mar2004,808,808.0,0.0
9051,India,PurePore Baby Lotion,Apr2004,817,817.0,0.0
9052,India,PurePore Baby Lotion,May2004,830,486.0,142.5734939759036
9053,India,PurePore Baby Lotion,Jun2004,770,770.0,0.0
9054,India,PurePore Baby Lotion,Jul2004,854,0.0,854.0
9055,India,PurePore Baby Lotion,Aug2004,844,553.0,100.33293838862559
9056,India,PurePore Baby Lotion,Sep2004,795,795.0,0.0
9057,India,PurePore Baby Lotion,Oct2004,776,776.0,0.0
9058,India,PurePore Baby Lotion,Nov2004,862,862.0,0.0
9059,India,PurePore Baby Lotion,Dec2004,787,787.0,0.0
9060,India,SilkySkin Baby Cream,Jan2004,889,286.0,409.0089988751406
9061,India,SilkySkin Baby Cream,Feb2004,895,253.0,460.51843575418997
9062,India,SilkySkin Baby Cream,Mar2004,887,0.0,887.0
9063,India,SilkySkin Baby Cream,Apr2004,848,848.0,0.0
9064,India,SilkySkin Baby Cream,May2004,858,0.0,858.0
9065,India,SilkySkin Baby Cream,Jun2004,847,0.0,847.0
9066,India,SilkySkin Baby Cream,Jul2004,854,241.0,440.0105386416862
9067,India,SilkySkin Baby Cream,Aug2004,972,885.0,7.787037037037037
9068,India,SilkySkin Baby Cream,Sep2004,946,0.0,946.0
9069,India,SilkySkin Baby Cream,Oct2004,835,835.0,0.0
9070,India,SilkySkin Baby Cream,Nov2004,926,1.0,924.0010799136069
9071,India,SilkySkin Baby Cream,Dec2004,929,929.0,0.0
9072,India,GentleGlow Baby Sunscreen,Jan2004,0,0.0,0.0
9073,India,GentleGlow Baby Sunscreen,Feb2004,0,0.0,0.0
9074,India,GentleGlow Baby Sunscreen,Mar2004,0,0.0,0.0
9075,India,GentleGlow Baby Sunscreen,Apr2004,0,0.0,0.0
9076,India,GentleGlow Baby Sunscreen,May2004,0,0.0,0.0
9077,India,GentleGlow Baby Sunscreen,Jun2004,0,0.0,0.0
9078,India,GentleGlow Baby Sunscreen,Jul2004,0,0.0,0.0
9079,India,GentleGlow Baby Sunscreen,Aug2004,0,0.0,0.0
9080,India,GentleGlow Baby Sunscreen,Sep2004,0,0.0,0.0
9081,India,GentleGlow Baby Sunscreen,Oct2004,0,0.0,0.0
9082,India,GentleGlow Baby Sunscreen,Nov2004,0,0.0,0.0
9083,India,GentleGlow Baby Sunscreen,Dec2004,0,0.0,0.0
9084,India,BrightBreeze Insect Repellent,Jan2004,0,0.0,0.0
9085,India,BrightBreeze Insect Repellent,Feb2004,0,0.0,0.0
9086,India,BrightBreeze Insect Repellent,Mar2004,0,0.0,0.0
9087,India,BrightBreeze Insect Repellent,Apr2004,0,0.0,0.0
9088,India,BrightBreeze Insect Repellent,May2004,0,0.0,0.0
9089,India,BrightBreeze Insect Repellent,Jun2004,0,0.0,0.0
9090,India,BrightBreeze Insect Repellent,Jul2004,0,0.0,0.0
9091,India,BrightBreeze Insect Repellent,Aug2004,0,0.0,0.0
9092,India,BrightBreeze Insect Repellent,Sep2004,0,0.0,0.0
9093,India,BrightBreeze Insect Repellent,Oct2004,0,0.0,0.0
9094,India,BrightBreeze Insect Repellent,Nov2004,0,0.0,0.0
9095,India,BrightBreeze Insect Repellent,Dec2004,0,0.0,0.0
9096,India,SoftStep Baby Shampoo,Jan2004,0,0.0,0.0
9097,India,SoftStep Baby Shampoo,Feb2004,0,0.0,0.0
9098,India,SoftStep Baby Shampoo,Mar2004,0,0.0,0.0
9099,India,SoftStep Baby Shampoo,Apr2004,0,0.0,0.0
9100,India,SoftStep Baby Shampoo,May2004,0,0.0,0.0
9101,India,SoftStep Baby Shampoo,Jun2004,0,0.0,0.0
9102,India,SoftStep Baby Shampoo,Jul2004,0,0.0,0.0
9103,India,SoftStep Baby Shampoo,Aug2004,0,0.0,0.0
9104,India,SoftStep Baby Shampoo,Sep2004,0,0.0,0.0
9105,India,SoftStep Baby Shampoo,Oct2004,0,0.0,0.0
9106,India,SoftStep Baby Shampoo,Nov2004,0,0.0,0.0
9107,India,SoftStep Baby Shampoo,Dec2004,0,0.0,0.0
9108,India,RadiantRose Baby Massage Oil,Jan2004,1257,1257.0,0.0
9109,India,RadiantRose Baby Massage Oil,Feb2004,1162,1162.0,0.0
9110,India,RadiantRose Baby Massage Oil,Mar2004,1165,1165.0,0.0
9111,India,RadiantRose Baby Massage Oil,Apr2004,1177,1177.0,0.0
9112,India,RadiantRose Baby Massage Oil,May2004,1219,1219.0,0.0
9113,India,RadiantRose Baby Massage Oil,Jun2004,1120,1120.0,0.0
9114,India,RadiantRose Baby Massage Oil,Jul2004,1106,1106.0,0.0
9115,India,RadiantRose Baby Massage Oil,Aug2004,1092,1092.0,0.0
9116,India,RadiantRose Baby Massage Oil,Sep2004,989,0.0,989.0
9117,India,RadiantRose Baby Massage Oil,Oct2004,1056,288.0,558.5454545454545
9118,India,RadiantRose Baby Massage Oil,Nov2004,1109,0.0,1109.0
9119,India,RadiantRose Baby Massage Oil,Dec2004,967,197.0,613.1334022750775
9120,India,EasyWash Laundry Detergent for Babies,Jan2004,0,0.0,0.0
9121,India,EasyWash Laundry Detergent for Babies,Feb2004,0,0.0,0.0
9122,India,EasyWash Laundry Detergent for Babies,Mar2004,0,0.0,0.0
9123,India,EasyWash Laundry Detergent for Babies,Apr2004,0,0.0,0.0
9124,India,EasyWash Laundry Detergent for Babies,May2004,0,0.0,0.0
9125,India,EasyWash Laundry Detergent for Babies,Jun2004,0,0.0,0.0
9126,India,EasyWash Laundry Detergent for Babies,Jul2004,0,0.0,0.0
9127,India,EasyWash Laundry Detergent for Babies,Aug2004,0,0.0,0.0
9128,India,EasyWash Laundry Detergent for Babies,Sep2004,0,0.0,0.0
9129,India,EasyWash Laundry Detergent for Babies,Oct2004,0,0.0,0.0
9130,India,EasyWash Laundry Detergent for Babies,Nov2004,0,0.0,0.0
9131,India,EasyWash Laundry Detergent for Babies,Dec2004,0,0.0,0.0
9132,India,LittleLullaby Diaper Liners,Jan2004,0,0.0,0.0
9133,India,LittleLullaby Diaper Liners,Feb2004,0,0.0,0.0
9134,India,LittleLullaby Diaper Liners,Mar2004,0,0.0,0.0
9135,India,LittleLullaby Diaper Liners,Apr2004,0,0.0,0.0
9136,India,LittleLullaby Diaper Liners,May2004,0,0.0,0.0
9137,India,LittleLullaby Diaper Liners,Jun2004,0,0.0,0.0
9138,India,LittleLullaby Diaper Liners,Jul2004,0,0.0,0.0
9139,India,LittleLullaby Diaper Liners,Aug2004,0,0.0,0.0
9140,India,LittleLullaby Diaper Liners,Sep2004,0,0.0,0.0
9141,India,LittleLullaby Diaper Liners,Oct2004,0,0.0,0.0
9142,India,LittleLullaby Diaper Liners,Nov2004,0,0.0,0.0
9143,India,LittleLullaby Diaper Liners,Dec2004,0,0.0,0.0
9144,India,SoothingSerenity Baby Rub,Jan2004,1233,293.0,716.6261151662611
9145,India,SoothingSerenity Baby Rub,Feb2004,1124,1124.0,0.0
9146,India,SoothingSerenity Baby Rub,Mar2004,1228,1228.0,0.0
9147,India,SoothingSerenity Baby Rub,Apr2004,1274,598.0,358.6938775510204
9148,India,SoothingSerenity Baby Rub,May2004,1208,730.0,189.14238410596028
9149,India,SoothingSerenity Baby Rub,Jun2004,1160,791.0,117.3801724137931
9150,India,SoothingSerenity Baby Rub,Jul2004,1116,1116.0,0.0
9151,India,SoothingSerenity Baby Rub,Aug2004,1240,1240.0,0.0
9152,India,SoothingSerenity Baby Rub,Sep2004,1250,1250.0,0.0
9153,India,SoothingSerenity Baby Rub,Oct2004,1013,1013.0,0.0
9154,India,SoothingSerenity Baby Rub,Nov2004,1208,1208.0,0.0
9155,India,SoothingSerenity Baby Rub,Dec2004,1239,1100.0,15.59402744148507
9156,India,CalmingClean Diaper Rash Cream,Jan2004,1746,1746.0,0.0
9157,India,CalmingClean Diaper Rash Cream,Feb2004,1729,1729.0,0.0
9158,India,CalmingClean Diaper Rash Cream,Mar2004,1647,1647.0,0.0
9159,India,CalmingClean Diaper Rash Cream,Apr2004,1724,1724.0,0.0
9160,India,CalmingClean Diaper Rash Cream,May2004,1714,1714.0,0.0
9161,India,CalmingClean Diaper Rash Cream,Jun2004,1653,1653.0,0.0
9162,India,CalmingClean Diaper Rash Cream,Jul2004,1637,1637.0,0.0
9163,India,CalmingClean Diaper Rash Cream,Aug2004,1774,1774.0,0.0
9164,India,CalmingClean Diaper Rash Cream,Sep2004,1691,1691.0,0.0
9165,India,CalmingClean Diaper Rash Cream,Oct2004,1771,1771.0,0.0
9166,India,CalmingClean Diaper Rash Cream,Nov2004,1782,1782.0,0.0
9167,India,CalmingClean Diaper Rash Cream,Dec2004,1721,0.0,1721.0
9168,India,FreshFusion Baby Wipes,Jan2004,1678,1678.0,0.0
9169,India,FreshFusion Baby Wipes,Feb2004,1966,494.0,1102.1281790437436
9170,India,FreshFusion Baby Wipes,Mar2004,1690,117.0,1464.1
9171,India,FreshFusion Baby Wipes,Apr2004,1669,101.0,1473.1120431396046
9172,India,FreshFusion Baby Wipes,May2004,1862,1862.0,0.0
9173,India,FreshFusion Baby Wipes,Jun2004,1792,1600.0,20.571428571428573
9174,India,FreshFusion Baby Wipes,Jul2004,1697,163.0,1386.656452563347
9175,India,FreshFusion Baby Wipes,Aug2004,1693,172.0,1366.4743059657412
9176,India,FreshFusion Baby Wipes,Sep2004,1742,1576.0,15.818599311136625
9177,India,FreshFusion Baby Wipes,Oct2004,1776,220.0,1363.2522522522522
9178,India,FreshFusion Baby Wipes,Nov2004,1801,233.0,1365.1438089950027
9179,India,FreshFusion Baby Wipes,Dec2004,1786,204.0,1401.3012318029116
9180,India,PurePore Baby Skincare Set,Jan2004,0,0.0,0.0
9181,India,PurePore Baby Skincare Set,Feb2004,0,0.0,0.0
9182,India,PurePore Baby Skincare Set,Mar2004,0,0.0,0.0
9183,India,PurePore Baby Skincare Set,Apr2004,0,0.0,0.0
9184,India,PurePore Baby Skincare Set,May2004,0,0.0,0.0
9185,India,PurePore Baby Skincare Set,Jun2004,0,0.0,0.0
9186,India,PurePore Baby Skincare Set,Jul2004,0,0.0,0.0
9187,India,PurePore Baby Skincare Set,Aug2004,0,0.0,0.0
9188,India,PurePore Baby Skincare Set,Sep2004,0,0.0,0.0
9189,India,PurePore Baby Skincare Set,Oct2004,0,0.0,0.0
9190,India,PurePore Baby Skincare Set,Nov2004,0,0.0,0.0
9191,India,PurePore Baby Skincare Set,Dec2004,0,0.0,0.0
9192,India,SilkySkin Baby Moisturizer,Jan2004,0,0.0,0.0
9193,India,SilkySkin Baby Moisturizer,Feb2004,0,0.0,0.0
9194,India,SilkySkin Baby Moisturizer,Mar2004,0,0.0,0.0
9195,India,SilkySkin Baby Moisturizer,Apr2004,0,0.0,0.0
9196,India,SilkySkin Baby Moisturizer,May2004,0,0.0,0.0
9197,India,SilkySkin Baby Moisturizer,Jun2004,0,0.0,0.0
9198,India,SilkySkin Baby Moisturizer,Jul2004,0,0.0,0.0
9199,India,SilkySkin Baby Moisturizer,Aug2004,0,0.0,0.0
9200,India,SilkySkin Baby Moisturizer,Sep2004,0,0.0,0.0
9201,India,SilkySkin Baby Moisturizer,Oct2004,0,0.0,0.0
9202,India,SilkySkin Baby Moisturizer,Nov2004,0,0.0,0.0
9203,India,SilkySkin Baby Moisturizer,Dec2004,0,0.0,0.0
9204,India,GentleGlow Baby Face Wash,Jan2004,544,0.0,544.0
9205,India,GentleGlow Baby Face Wash,Feb2004,567,0.0,567.0
9206,India,GentleGlow Baby Face Wash,Mar2004,594,0.0,594.0
9207,India,GentleGlow Baby Face Wash,Apr2004,530,0.0,530.0
9208,India,GentleGlow Baby Face Wash,May2004,517,0.0,517.0
9209,India,GentleGlow Baby Face Wash,Jun2004,597,0.0,597.0
9210,India,GentleGlow Baby Face Wash,Jul2004,547,0.0,547.0
9211,India,GentleGlow Baby Face Wash,Aug2004,538,0.0,538.0
9212,India,GentleGlow Baby Face Wash,Sep2004,574,0.0,574.0
9213,India,GentleGlow Baby Face Wash,Oct2004,523,0.0,523.0
9214,India,GentleGlow Baby Face Wash,Nov2004,593,0.0,593.0
9215,India,GentleGlow Baby Face Wash,Dec2004,563,0.0,563.0
9216,India,BrightBreeze Baby Sunscreen Stick,Jan2004,900,0.0,900.0
9217,India,BrightBreeze Baby Sunscreen Stick,Feb2004,911,0.0,911.0
9218,India,BrightBreeze Baby Sunscreen Stick,Mar2004,866,0.0,866.0
9219,India,BrightBreeze Baby Sunscreen Stick,Apr2004,939,0.0,939.0
9220,India,BrightBreeze Baby Sunscreen Stick,May2004,1041,0.0,1041.0
9221,India,BrightBreeze Baby Sunscreen Stick,Jun2004,918,0.0,918.0
9222,India,BrightBreeze Baby Sunscreen Stick,Jul2004,934,0.0,934.0
9223,India,BrightBreeze Baby Sunscreen Stick,Aug2004,998,0.0,998.0
9224,India,BrightBreeze Baby Sunscreen Stick,Sep2004,976,976.0,0.0
9225,India,BrightBreeze Baby Sunscreen Stick,Oct2004,995,0.0,995.0
9226,India,BrightBreeze Baby Sunscreen Stick,Nov2004,1010,194.0,659.2633663366337
9227,India,BrightBreeze Baby Sunscreen Stick,Dec2004,1037,0.0,1037.0
9228,India,SmellSational Baby Room Spray,Jan2004,0,0.0,0.0
9229,India,SmellSational Baby Room Spray,Feb2004,0,0.0,0.0
9230,India,SmellSational Baby Room Spray,Mar2004,0,0.0,0.0
9231,India,SmellSational Baby Room Spray,Apr2004,0,0.0,0.0
9232,India,SmellSational Baby Room Spray,May2004,0,0.0,0.0
9233,India,SmellSational Baby Room Spray,Jun2004,0,0.0,0.0
9234,India,SmellSational Baby Room Spray,Jul2004,0,0.0,0.0
9235,India,SmellSational Baby Room Spray,Aug2004,0,0.0,0.0
9236,India,SmellSational Baby Room Spray,Sep2004,0,0.0,0.0
9237,India,SmellSational Baby Room Spray,Oct2004,0,0.0,0.0
9238,India,SmellSational Baby Room Spray,Nov2004,0,0.0,0.0
9239,India,SmellSational Baby Room Spray,Dec2004,0,0.0,0.0
9240,India,LuminousLocks Shampoo,Jan2004,828,828.0,0.0
9241,India,LuminousLocks Shampoo,Feb2004,813,813.0,0.0
9242,India,LuminousLocks Shampoo,Mar2004,812,812.0,0.0
9243,India,LuminousLocks Shampoo,Apr2004,855,855.0,0.0
9244,India,LuminousLocks Shampoo,May2004,758,758.0,0.0
9245,India,LuminousLocks Shampoo,Jun2004,838,838.0,0.0
9246,India,LuminousLocks Shampoo,Jul2004,793,793.0,0.0
9247,India,LuminousLocks Shampoo,Aug2004,843,843.0,0.0
9248,India,LuminousLocks Shampoo,Sep2004,822,822.0,0.0
9249,India,LuminousLocks Shampoo,Oct2004,827,827.0,0.0
9250,India,LuminousLocks Shampoo,Nov2004,809,809.0,0.0
9251,India,LuminousLocks Shampoo,Dec2004,734,734.0,0.0
9252,India,SilkSmooth Conditioner,Jan2004,399,0.0,399.0
9253,India,SilkSmooth Conditioner,Feb2004,387,387.0,0.0
9254,India,SilkSmooth Conditioner,Mar2004,346,346.0,0.0
9255,India,SilkSmooth Conditioner,Apr2004,396,396.0,0.0
9256,India,SilkSmooth Conditioner,May2004,364,364.0,0.0
9257,India,SilkSmooth Conditioner,Jun2004,350,0.0,350.0
9258,India,SilkSmooth Conditioner,Jul2004,359,359.0,0.0
9259,India,SilkSmooth Conditioner,Aug2004,429,429.0,0.0
9260,India,SilkSmooth Conditioner,Sep2004,356,0.0,356.0
9261,India,SilkSmooth Conditioner,Oct2004,381,381.0,0.0
9262,India,SilkSmooth Conditioner,Nov2004,371,371.0,0.0
9263,India,SilkSmooth Conditioner,Dec2004,411,411.0,0.0
9264,India,FreshFusion Hair Mask,Jan2004,636,0.0,636.0
9265,India,FreshFusion Hair Mask,Feb2004,648,307.0,179.445987654321
9266,India,FreshFusion Hair Mask,Mar2004,640,270.0,213.90625
9267,India,FreshFusion Hair Mask,Apr2004,603,0.0,603.0
9268,India,FreshFusion Hair Mask,May2004,558,0.0,558.0
9269,India,FreshFusion Hair Mask,Jun2004,610,610.0,0.0
9270,India,FreshFusion Hair Mask,Jul2004,605,605.0,0.0
9271,India,FreshFusion Hair Mask,Aug2004,607,607.0,0.0
9272,India,FreshFusion Hair Mask,Sep2004,668,0.0,668.0
9273,India,FreshFusion Hair Mask,Oct2004,618,618.0,0.0
